UF,Cod.Item,Produto,CFOP,NCM,ID utilização,Utilização,Valor,ICMS
RS,20796,KIT TRIO BOLA VINT 3X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,150.0,0.0
RS,20797,KIT EXPERIMENTO PERFUME VINTAGE,5405,3303.00.10,10,Vda/Dev Vda Mer,112671.85,0.0
RS,20797,KIT EXPERIMENTO PERFUME VINTAGE,6108,3303.00.10,10,Vda/Dev Vda Mer,292.0,35.67
RS,20797,KIT EXPERIMENTO PERFUME VINTAGE,5403,3303.00.10,10,Vda/Dev Vda Mer,438.0,52.56
RS,20822,KIT EXPERIMENTO COLONIA VINTAGE,5405,3303.00.20,10,Vda/Dev Vda Mer,29894.18,0.0
RS,20822,KIT EXPERIMENTO COLONIA VINTAGE,5403,3303.00.20,10,Vda/Dev Vda Mer,106.0,12.72
RS,20846,DIFUSOR VINTAGE VERBENA 500 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,56966.25,10478.49
RS,20863,KIT MALA VINTAGE BOSSA,5405,3304.99.90,10,Vda/Dev Vda Mer,29775.23,0.0
RS,20866,KIT MALA VINTAGE CARIOCA,5405,3304.99.90,10,Vda/Dev Vda Mer,396.0,0.0
RS,20927,DIFUSOR VINT JARDIM REAL 500 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,860.0,178.0
RS,20941,SAB AGUAS P&B ROSMARINO 150G,5405,3401.11.90,10,Vda/Dev Vda Mer,11.9,0.0
RS,20943,SAB AGUAS P&B NEROLI 150G,5405,3401.11.90,10,Vda/Dev Vda Mer,28.9,0.0
RS,20944,SAB AGUAS P&B PEONIA 150G,5405,3401.11.90,10,Vda/Dev Vda Mer,17.0,0.0
RS,20985,KIT TERR NEC LAVANDA 4X50 ML,5405,3304.99.90,10,Vda/Dev Vda Mer,3484.58,0.0
RS,21001,COLONIA CHA PRETO E BERGAMOTA 300ML,5403,3303.00.20,10,Vda/Dev Vda Mer,198.0,23.76
RS,21001,COLONIA CHA PRETO E BERGAMOTA 300ML,5405,3303.00.20,10,Vda/Dev Vda Mer,52362.02,0.0
RS,21009,VELA VINT CHA PRETO E BERGAMOTA 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,4171.5,745.47
RS,21017,COLONIA AGUAS BAUNILHA 260ML,5405,3303.00.20,10,Vda/Dev Vda Mer,1806.3,0.0
RS,21020,VELA AGUAS BAUNILHA 250 GR,5102,3406.00.00,10,Vda/Dev Vda Mer,1869.75,363.15
RS,21021,KIT AGUAS SPRAY + SAB BAUNILHA,5102,3307.49.00,10,Vda/Dev Vda Mer,12210.0,3053.76
RS,21045,COLONIA GARDÊNIA 300ML,5405,3303.00.20,10,Vda/Dev Vda Mer,11225.6,0.0
RS,21065,PERFUME BELO POMELO 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,24026.87,0.0
RS,21074,SAB GLIC BEBE CALENDULA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,1524.6,0.0
RS,21074,SAB GLIC BEBE CALENDULA 90 GR,5403,3401.11.90,10,Vda/Dev Vda Mer,14.0,1.68
RS,21075,SAB LIQ BEBE CALENDULA 250ML,5405,3401.30.00,10,Vda/Dev Vda Mer,2046.25,0.0
RS,21076,REFIL SAB GLIC BEBE CALENDULA 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1994.0,0.0
RS,21077,SAB LIQ BEBE CALENDULA 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,8555.83,0.0
RS,21078,SH BEBE CALENDULA 250 ML,5405,3305.10.00,10,Vda/Dev Vda Mer,2472.0,0.0
RS,21079,COND BEBE CALENDULA 250 ML,5405,3305.90.00,10,Vda/Dev Vda Mer,871.2,0.0
RS,21080,HIDRAT BEBE CALENDULA 120ML,5405,3304.99.90,10,Vda/Dev Vda Mer,1482.37,0.0
RS,21081,OLEO BEBE CALENDULA 120 ML,5405,3304.99.90,10,Vda/Dev Vda Mer,1552.0,0.0
RS,21082,COLÔNIA BEBE CALENDULA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,7193.02,0.0
RS,21092,KIT MALA VINTAGE CARIOCA 2023,5405,3304.99.90,10,Vda/Dev Vda Mer,40880.76,0.0
RS,21093,KIT MALA VINTAGE BOSSA 2023,5405,3304.99.90,10,Vda/Dev Vda Mer,32323.5,0.0
RS,21094,KIT VINT SAB CARIOCA 4X120G 2023,5405,3401.11.90,10,Vda/Dev Vda Mer,2609.65,0.0
RS,21095,KIT VINT SAB BOSSA 4X120 GR 2023,5405,3401.11.90,10,Vda/Dev Vda Mer,5990.3,0.0
RS,21096,SPRAY AMBIENTE VINTAGE CARIOCA 500ML,5102,3307.49.00,10,Vda/Dev Vda Mer,26259.32,6564.86
RS,21097,SPRAY AMBIENTE VINTAGE BOSSA 500ML,5403,3307.49.00,10,Vda/Dev Vda Mer,155.0,18.6
RS,21097,SPRAY AMBIENTE VINTAGE BOSSA 500ML,5102,3307.49.00,10,Vda/Dev Vda Mer,25010.41,6252.62
RS,21098,KIT VINTAGE SAB SUZETTE 4X120 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,3758.7,0.0
RS,21143,PERF VINT EXPEDIÇÃO 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,20864.51,0.0
RS,21144,PERF VINT FOLIA 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,32738.76,0.0
RS,21148,EAU TOILETTE VINTAGE PACHOULI 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,14818.2,0.0
RS,21152,KIT COLEÇÃO EDT ELIXIR LAYERING,5405,3303.00.20,10,Vda/Dev Vda Mer,17658.2,0.0
RS,21152,KIT COLEÇÃO EDT ELIXIR LAYERING,5403,3303.00.20,10,Vda/Dev Vda Mer,116.0,13.92
RS,21153,KIT SABONETE ZIMBRO 3X100 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,5589.5,0.0
RS,21154,VELA BIBLIOTECA ZIMBRO 250 GR,5102,3406.00.00,10,Vda/Dev Vda Mer,11091.26,1983.39
RS,21155,COLONIA FIGO 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,17730.4,0.0
RS,21156,COLONIA FIGO 300ML,5405,3303.00.20,10,Vda/Dev Vda Mer,35787.85,0.0
RS,21157,SAB LIQ VINT FIGO 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,15570.8,0.0
RS,21179,DIFUSOR VINT OUD 500ML,5102,3307.49.00,10,Vda/Dev Vda Mer,38085.09,6875.29
RS,21180,SAB LIQ VINT OUD 500 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,9841.62,0.0
RS,21181,VELA VINT OUD 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,15098.05,2718.69
RS,21182,CR MAOS VINTAGE CARIOCA 50G,5405,3304.99.90,10,Vda/Dev Vda Mer,29448.54,0.0
RS,21182,CR MAOS VINTAGE CARIOCA 50G,5403,3304.99.90,10,Vda/Dev Vda Mer,48.0,5.76
RS,21183,CR MAOS VINTAGE BOSSA 50G,6108,3304.99.90,10,Vda/Dev Vda Mer,48.0,6.53
RS,21183,CR MAOS VINTAGE BOSSA 50G,5405,3304.99.90,10,Vda/Dev Vda Mer,27576.36,0.0
RS,21185,VELA VINT PATCHOULI 250G,6108,3406.00.00,10,Vda/Dev Vda Mer,135.0,17.46
RS,21185,VELA VINT PATCHOULI 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,11427.75,2018.72
RS,21186,KIT VINT DIF + SAB PATCHOULI,6108,3307.49.00,10,Vda/Dev Vda Mer,250.0,32.34
RS,21186,KIT VINT DIF + SAB PATCHOULI,5405,3307.49.00,10,Vda/Dev Vda Mer,119523.49,0.0
RS,21195,KIT VINT SPRAY + SAB CARIOCA,5102,3307.49.00,10,Vda/Dev Vda Mer,30407.12,7601.8
RS,21200,KIT VINT SPRAY + SAB BOSSA,5102,3307.49.00,10,Vda/Dev Vda Mer,36144.17,9049.68
RS,21200,KIT VINT SPRAY + SAB BOSSA,6108,3307.49.00,10,Vda/Dev Vda Mer,190.0,25.2
RS,21202,LATA VINTAGE MÚSICA PASSEIO,6108,3304.99.90,10,Vda/Dev Vda Mer,257.0,31.39
RS,21202,LATA VINTAGE MÚSICA PASSEIO,5405,3304.99.90,10,Vda/Dev Vda Mer,12286.49,0.0
RS,21203,VELA VINT TONKA 780G,5102,3406.00.00,10,Vda/Dev Vda Mer,5216.0,968.33
RS,21217,DIFUSOR VINT FIGO 500ML,5102,3307.49.00,10,Vda/Dev Vda Mer,38001.1,6873.19
RS,21220,VELA VINT FIGO 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,28521.9,5130.86
RS,21223,VELA VINT CARIOCA 780G,5102,3406.00.00,10,Vda/Dev Vda Mer,7360.0,1318.4
RS,21225,VELA VINT BOEMIA 780G,5102,3406.00.00,10,Vda/Dev Vda Mer,8272.0,1484.8
RS,21229,KIT TERRAP SAB+HIDR. CALEND 2023,5405,3304.99.90,10,Vda/Dev Vda Mer,199.5,0.0
RS,21230,KIT TERRAP SAB+HIDR. CHA BRANCO 2023,5405,3304.99.90,10,Vda/Dev Vda Mer,210.0,0.0
RS,21234,VELA VINT BOSSA 780G,5102,3406.00.00,10,Vda/Dev Vda Mer,6784.0,1227.53
RS,21236,KIT LATA TERR CALENDULA  2023,5405,3304.99.90,10,Vda/Dev Vda Mer,46522.35,0.0
RS,21237,KIT LATA TERR CHA BRANCO 2023,6102,3304.99.90,10,Vda/Dev Vda Mer,140.0,18.96
RS,21237,KIT LATA TERR CHA BRANCO 2023,5405,3304.99.90,10,Vda/Dev Vda Mer,40483.1,0.0
RS,21240,KIT ORIG LIMÃO SICILIANO SPRAY+SAB+CMAOS,5405,3304.99.90,10,Vda/Dev Vda Mer,6949.45,0.0
RS,21241,KIT ORIG MAND ASIATICA SPRAY+SAB+CMAOS,5405,3304.99.90,10,Vda/Dev Vda Mer,9163.3,0.0
RS,21257,KIT DUO FOLIA 2X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,85.0,0.0
RS,21258,KIT DUO ELIXIR 2X 150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,206.55,0.0
RS,21259,KIT VINT BOLA 2023 3X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,780.0,0.0
RS,21262,KIT BOMBOM VINTAGE EXPEDIÇÃO,5405,3303.00.10,10,Vda/Dev Vda Mer,4294.5,0.0
RS,21263,KIT BOMBOM VINTAGE JARDIM REAL,5403,3303.00.10,10,Vda/Dev Vda Mer,315.0,37.8
RS,21263,KIT BOMBOM VINTAGE JARDIM REAL,5405,3303.00.10,10,Vda/Dev Vda Mer,56688.24,0.0
RS,21264,KIT VINT DIF+SAB ELIXIR,5405,3307.49.00,10,Vda/Dev Vda Mer,34252.5,0.0
RS,21264,KIT VINT DIF+SAB ELIXIR,6102,3307.49.00,10,Vda/Dev Vda Mer,250.0,18.65
RS,21265,KIT VINT PERF EXPEDIÇÃO 5X10 ML,5403,3303.00.10,10,Vda/Dev Vda Mer,146.0,17.52
RS,21265,KIT VINT PERF EXPEDIÇÃO 5X10 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,76832.2,0.0
RS,21266,KIT VINT CR MAOS EXPEDIÇÃO,5405,3304.99.90,10,Vda/Dev Vda Mer,5654.25,0.0
RS,21276,KIT VINT CR MAOS PASSAROS,5405,3304.99.90,10,Vda/Dev Vda Mer,9145.5,0.0
RS,21288,KIT EXPERIMENTO COLONIA TERRAPEUTICS,5405,3303.00.20,10,Vda/Dev Vda Mer,13605.35,0.0
RS,21292,KIT BOMBOM TERRAPEUTICS,5405,3401.11.90,10,Vda/Dev Vda Mer,2909.0,0.0
RS,21295,KIT TRIO VELAS NATAL 2023,5102,3406.00.00,10,Vda/Dev Vda Mer,1050.0,189.0
RS,21296,KIT VINT DIF+SAB BOEMIA,5405,3307.49.00,10,Vda/Dev Vda Mer,47741.75,0.0
RS,21297,KIT CALENDARIO ADVENTO VINTAGE 2023,5405,3303.00.10,10,Vda/Dev Vda Mer,13477.62,0.0
RS,21312,KIT SAB CAJUEIRO 3X100GR,5405,3401.11.90,10,Vda/Dev Vda Mer,1673.0,0.0
RS,21313,KIT SAB LICHIA E PIMENTA 3X100G,5405,3401.11.90,10,Vda/Dev Vda Mer,490.0,0.0
RS,21314,KIT PERF + SAB + CR MAOS CAJUEIRO,5405,3303.00.10,10,Vda/Dev Vda Mer,12103.99,0.0
RS,21315,KIT PERF 25ML + SAB 50G CAJUEIRO,5405,3303.00.10,10,Vda/Dev Vda Mer,3840.0,0.0
RS,21316,KIT ROLL ON + CR MAOS LICHIA E PIMENTA,5405,3303.00.10,10,Vda/Dev Vda Mer,10615.5,0.0
RS,21317,KIT PERF 25ML + SAB 50G LICHIA E PIMENTA,5405,3303.00.10,10,Vda/Dev Vda Mer,13020.9,0.0
RS,21324,KIT VINT SAB COLONIA 5X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,83589.29,0.0
RS,21325,KIT TRIO VINT VELA COLONIA 3X80G,5102,3406.00.00,10,Vda/Dev Vda Mer,54999.74,10072.64
RS,21326,VELA BIBLIOTECA DEJAVU 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,11767.11,2114.94
RS,21327,PERFUME DEJAVU 100 ML,5405,3303.00.10,10,Vda/Dev Vda Mer,15103.37,0.0
RS,21327,PERFUME DEJAVU 100 ML,5403,3303.00.10,10,Vda/Dev Vda Mer,255.0,30.6
RS,21328,KIT ROLL ON + CR MAOS DEJAVU,5405,3303.00.10,10,Vda/Dev Vda Mer,2310.0,0.0
RS,21329,KIT PERF 25ML+SAB 50G DEJAVU,5405,3303.00.10,10,Vda/Dev Vda Mer,5340.0,0.0
RS,21330,KIT SAB DEJAVU 3X100G,5405,3401.11.90,10,Vda/Dev Vda Mer,6069.0,0.0
RS,21331,VELA AGUAS FOLHAS DE MENTA 780G,5102,3406.00.00,10,Vda/Dev Vda Mer,6992.0,1286.72
RS,21332,DIFUSOR AGUAS FOLHAS DE MENTA,5102,3307.49.00,10,Vda/Dev Vda Mer,16776.0,3034.17
RS,21333,KIT AGUAS SPRAY + SAB FOLHAS DE MENTA,5102,3307.49.00,10,Vda/Dev Vda Mer,19750.14,4940.03
RS,21334,KIT CR MAOS + SAB LIQ FOLHAS DE MENTA,5405,3304.99.90,10,Vda/Dev Vda Mer,9472.5,0.0
RS,21338,KIT PERF + SAB BARRA + CR MAOS AURA,5405,3303.00.10,10,Vda/Dev Vda Mer,22369.47,0.0
RS,21339,KIT EXPERIMENTO BIBLIOTECA FLORAIS,5405,3303.00.10,10,Vda/Dev Vda Mer,11789.5,0.0
RS,21373,KIT VINT SPRAY+SAB 500ML+BAND MAGNOLIA,5102,3307.49.00,10,Vda/Dev Vda Mer,36847.5,9216.15
RS,21374,KIT VINT SPRAY+SAB 500ML+BAND VIOLETA,5102,3307.49.00,10,Vda/Dev Vda Mer,26698.5,6679.73
RS,21375,KIT VINT FIBRALATA ROSA DAMASCENA,5405,3304.99.90,10,Vda/Dev Vda Mer,44435.71,0.0
RS,21376,KIT VINT FIBRALATA GARDÊNIA,5405,3304.99.90,10,Vda/Dev Vda Mer,41788.33,0.0
RS,21377,KIT VINT COLONIA FLORES 5X10ML,5403,3303.00.20,10,Vda/Dev Vda Mer,318.0,38.16
RS,21377,KIT VINT COLONIA FLORES 5X10ML,5405,3303.00.20,10,Vda/Dev Vda Mer,26866.96,0.0
RS,21390,COLONIA ROSA DAMASCENA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,14559.85,0.0
RS,21391,COLONIA VIOLETA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,15884.97,0.0
RS,21392,COLONIA LIRIO 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,17613.25,0.0
RS,21393,COLONIA MAGNOLIA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,14997.18,0.0
RS,21394,KIT DUO ROSA DAMASCENA 2X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,25407.5,0.0
RS,21395,KIT DUO GARDÊNIA 2X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,27394.78,0.0
RS,21396,KIT DUO VIOLETA 2X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,14112.6,0.0
RS,21397,KIT OVINHOS FLORAIS 5X50G,6108,3401.11.90,10,Vda/Dev Vda Mer,178.5,12.5
RS,21397,KIT OVINHOS FLORAIS 5X50G,5403,3401.11.90,10,Vda/Dev Vda Mer,210.0,25.2
RS,21397,KIT OVINHOS FLORAIS 5X50G,5405,3401.11.90,10,Vda/Dev Vda Mer,24925.98,0.0
RS,21398,OVO LIRIO COL 25ML +SAB 50G,5405,3303.00.20,10,Vda/Dev Vda Mer,4662.0,0.0
RS,21399,OVO MAGNOLIA COL 25ML +SAB 50G,5405,3303.00.20,10,Vda/Dev Vda Mer,6822.0,0.0
RS,21400,TRIO CR MAOS VINT FLORES,5405,3304.99.90,10,Vda/Dev Vda Mer,17530.54,0.0
RS,21402,VELA VINT LIRIO 2024 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,14996.51,2788.46
RS,21403,VELA VINT ROSA DAMASCENA 2024 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,13785.52,2539.01
RS,21404,VELA VINT MAGNOLIA 2024 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,15737.0,3009.87
RS,21405,COLONIA GARDÊNIA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,17231.5,0.0
RS,21405,COLONIA GARDÊNIA 100ML,6108,3303.00.20,10,Vda/Dev Vda Mer,132.0,16.12
RS,21442,PERF VINT FLORA MAGNIFICA 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,43871.75,0.0
RS,21443,KIT BOMBOM VINTAGE FLORA MAGNIFICA,5405,3303.00.10,10,Vda/Dev Vda Mer,49308.36,0.0
RS,21444,VELA VINT FLORA MAGNIFICA 780G,5102,3406.00.00,10,Vda/Dev Vda Mer,6656.0,1224.0
RS,21454,LENCOS UMEDECIDOS BEBE CALENDULA,5405,3401.11.90,10,Vda/Dev Vda Mer,1683.0,0.0
RS,21462,SAB LIQ AGUAS VETIVER 500 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,2972.2,0.0
RS,21467,COLONIA AGUAS SÂNDALO 260ML,5405,3303.00.20,10,Vda/Dev Vda Mer,486.0,0.0
RS,21468,KIT AGUAS LATA SANDALO 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,6068.61,0.0
RS,21469,VELA AGUAS PEONIA 250GR,5102,3406.00.00,10,Vda/Dev Vda Mer,3962.25,719.28
RS,21470,KIT AGUAS LATA PEONIA 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,9196.3,0.0
RS,21471,VELA AGUAS ROSMARINO 250GR,5102,3406.00.00,10,Vda/Dev Vda Mer,9045.0,1613.47
RS,21472,KIT AGUAS LATA ROSMARINO 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,13935.9,0.0
RS,21473,KIT AGUAS SPRAY+SAB SANDALO,5102,3307.49.00,10,Vda/Dev Vda Mer,1480.0,370.0
RS,21474,KIT AGUAS FIBRALATA SANDALO,5405,3304.99.90,10,Vda/Dev Vda Mer,2028.0,0.0
RS,21482,VELA AGUAS SANDALO 250GR,5102,3406.00.00,10,Vda/Dev Vda Mer,2382.75,433.89
RS,21500,KIT AGUAS FIBRALATA ROSMARINO,5405,3304.99.90,10,Vda/Dev Vda Mer,8349.39,0.0
RS,21501,KIT AGUAS FIBRALATA PEONIA,5405,3304.99.90,10,Vda/Dev Vda Mer,8690.7,0.0
RS,21556,PERF VINT ESPLENDOR 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,97887.49,0.0
RS,21557,PERF VINT FERVO INTENSO 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,118257.24,0.0
RS,21563,REFIL SHAMPOO BEBE CAMOMILA,5405,3305.10.00,10,Vda/Dev Vda Mer,195.2,0.0
RS,21564,REFIL SH BEBE TRADICIONAL 250ML,5405,3305.10.00,10,Vda/Dev Vda Mer,238.4,0.0
RS,21566,REFIL COND BEBE CAMOMILA 250ML,5405,3305.90.00,10,Vda/Dev Vda Mer,18.0,0.0
RS,21567,REFIL COND BEBE TRADICIONAL 250ML,5405,3305.90.00,10,Vda/Dev Vda Mer,102.6,0.0
RS,21570,KIT SAB BRONZE 3X100G,5405,3401.11.90,10,Vda/Dev Vda Mer,1260.0,0.0
RS,21571,KIT PERFUME + SAB BARR + CR MAOS BRONZE,5405,3303.00.10,10,Vda/Dev Vda Mer,10890.0,0.0
RS,21574,VELA BIBLIOTECA BRONZE 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,14458.5,2567.45
RS,21575,VELA BIBLIOTECA FLOR DE MAIO 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,9328.5,1656.8
RS,21584,MANTEIGA VINT BOSSA 250G,5405,3304.99.90,10,Vda/Dev Vda Mer,13534.2,0.0
RS,21585,MANTEIGA VINT CARIOCA 250 GR,5405,3304.99.90,10,Vda/Dev Vda Mer,15179.84,0.0
RS,21586,ESFOLIANTE VINT BOSSA 250 GR,5405,3304.99.90,10,Vda/Dev Vda Mer,7599.12,0.0
RS,21587,ESFOLIANTE VINT CARIOCA 250 GR,5405,3304.99.90,10,Vda/Dev Vda Mer,7541.52,0.0
RS,21611,DIFUSOR VINTAGE AURORA C/ VARETAS 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,9180.0,1587.8
RS,21612,DIFUSOR VINTAGE C/VARETAS BENJOIM 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,9324.5,1615.77
RS,21613,DIFUSOR VINTAGE C/ VARETAS BOSSA 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,36969.04,6390.06
RS,21614,DIFUSOR VINTAGE C/VARETAS CARIOCA 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,40278.1,6968.6
RS,21615,DIFUSOR VINTAGE C/VARETAS SALOME 235ML,5102,3307.49.00,10,Vda/Dev Vda Mer,6188.0,1077.21
RS,21616,DIFUSOR VINTAGE C/VARETAS SUZETTE 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,7089.0,1234.89
RS,21617,DIFUSOR VINTAGE C/VARETA UM SONHO 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,17960.5,3095.36
RS,21618,COLONIA VINT BAUNILHA & AÇAFRAO,5405,3303.00.20,10,Vda/Dev Vda Mer,14868.95,0.0
RS,21619,COLONIA VINT BAUNILHA E AÇAFRAO 300 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,28995.38,0.0
RS,21620,SAB LIQ VINT BAUNILHA E AÇAFRAO 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,7906.5,0.0
RS,21622,DIFUSOR VINT BAUNILHA E AÇAFRAO 500ML,5102,3307.49.00,10,Vda/Dev Vda Mer,45345.14,7951.6
RS,21641,TRIO FIBR FIGO 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,23654.81,0.0
RS,21642,TRIO FIBR OUD 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,18245.62,0.0
RS,21643,KIT VINT COLONIA + BARRA OUD,5405,3303.00.20,10,Vda/Dev Vda Mer,10208.78,0.0
RS,21661,KIT FERVO CRMÃOS+PERF+BARRA,5405,3303.00.10,10,Vda/Dev Vda Mer,55309.49,0.0
RS,21666,KIT ESPLEN CMÃOS+PERF+BARRA,5405,3303.00.10,10,Vda/Dev Vda Mer,82596.35,0.0
RS,21670,KIT FIBROLATA VINT BOSSA,5405,3307.49.00,10,Vda/Dev Vda Mer,29206.0,0.0
RS,21672,KIT ESPLEN SAB+HID 240ML,5405,3304.99.90,10,Vda/Dev Vda Mer,21945.0,0.0
RS,21673,KIT FERVO SAB+HID 240ML,5405,3304.99.90,10,Vda/Dev Vda Mer,16969.05,0.0
RS,21694,KIT VINT COLONIA + BARRA FIGO,5405,3303.00.20,10,Vda/Dev Vda Mer,10667.4,0.0
RS,21695,KIT VINT FIBRALATA OUD,5405,3304.99.90,10,Vda/Dev Vda Mer,22240.35,0.0
RS,21696,KIT VINT FIBRALATA FIGO,5405,3304.99.90,10,Vda/Dev Vda Mer,43319.25,0.0
RS,21697,TRIO FIBR BAUNILHA E ACAFRAO 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,17475.0,0.0
RS,21698,KIT VINT FIBRALATA BAUNILHA E ACAFRAO,5405,3304.99.90,10,Vda/Dev Vda Mer,37995.75,0.0
RS,21742,PERF VINT TROPICALIA 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,11192.5,0.0
RS,21744,PERF VINT OASIS 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,44978.31,0.0
RS,21747,EAU TOILETTE VINTAGE IRIS 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,16699.6,0.0
RS,21748,EAU TOILETTE VINTAGE TUBEROSA 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,33449.2,0.0
RS,21751,KIT SAB FLOR DE MAIO 3X100G,5405,3401.11.90,10,Vda/Dev Vda Mer,8028.13,0.0
RS,21761,KIT DUO OASIS 2X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,40459.5,0.0
RS,21762,KIT DUO FLORA MAGNIFICA 2X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,44761.5,0.0
RS,21763,KIT BOMBOM VINTAGE NOSTALGIA,5405,3303.00.10,10,Vda/Dev Vda Mer,23293.25,0.0
RS,21764,KIT BOMBOM VINTAGE IMPERIAL,5405,3303.00.10,10,Vda/Dev Vda Mer,50841.0,0.0
RS,21765,KIT VINT BOLA 2024 3X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,190510.73,0.0
RS,21766,KIT EXPERIMENTO VINT FUNDO DO MAR,5405,3303.00.10,10,Vda/Dev Vda Mer,86173.2,0.0
RS,21767,TRIO CR MAOS VINT NATAL 2024,5405,3304.99.90,10,Vda/Dev Vda Mer,46467.22,0.0
RS,21768,KIT MALA VINTAGE ESPLENDOR,5405,3303.00.10,10,Vda/Dev Vda Mer,188079.8,0.0
RS,21769,KIT MALA VINTAGE JARDIM REAL,5405,3303.00.10,10,Vda/Dev Vda Mer,192659.34,0.0
RS,21770,KIT VINT DIF+SAB FLORA MAGNIFICA,5405,3307.49.00,10,Vda/Dev Vda Mer,22728.75,0.0
RS,21771,KIT VINT DIF+SAB INFUSAO 2024,5102,3307.49.00,10,Vda/Dev Vda Mer,285.0,71.25
RS,21771,KIT VINT DIF+SAB INFUSAO 2024,5405,3307.49.00,10,Vda/Dev Vda Mer,134491.5,0.0
RS,21778,KIT VINT BOMBOM IRIS,5405,3304.99.90,10,Vda/Dev Vda Mer,37198.26,0.0
RS,21779,KIT VINT BOMBOM TUBEROSA,5405,3304.99.90,10,Vda/Dev Vda Mer,31140.78,0.0
RS,21780,TRIO VINT LAV+IRIS+FIGO 25ML,5405,3303.00.20,10,Vda/Dev Vda Mer,14790.0,0.0
RS,21781,TRIO VINT LIM+TUB+BAU&AÇAFRAO 25ML,5405,3303.00.20,10,Vda/Dev Vda Mer,15575.18,0.0
RS,21782,KIT EXPERIMENTO CASE IRI+TUB+TONK 3X10ML,5405,3303.00.20,10,Vda/Dev Vda Mer,9030.6,0.0
RS,21833,SAB ORIG VERBENA TROP 100G,5405,3401.11.90,10,Vda/Dev Vda Mer,422.4,0.0
RS,21834,SAB ORIG COCO DA BAHIA 100G,5405,3401.11.90,10,Vda/Dev Vda Mer,422.4,0.0
RS,21917,KIT EPOQUE TROPICAL SAB+HID 240ML,5405,3304.99.90,10,Vda/Dev Vda Mer,8211.0,0.0
